date,open,high,low,close
2014-03-04,36.0,36.5,36.657,37.23
2014-03-05,37.66,36.226,36.69,36.44
2014-03-06,36.249,37.3963,36.449,36.393
2014-03-07,37.999,38.06,36.783,37.72
2014-03-10,38.337,37.05,37.186,37.37
2014-03-11,37.955,38.753,37.692,38.256
2014-03-12,37.869,38.74,37.37,39.415
2014-03-13,39.0,39.45,37.936,38.831
2014-03-14,37.049,39.16,37.7465,38.616
2014-03-17,37.69,39.34,38.39,37.36
2014-03-18,37.266,38.71,38.781,38.6
2014-03-19,37.7,40.033,39.09,38.894
2014-03-20,39.895,38.687,39.1,38.5172
2014-03-21,39.39,41.23,39.3,39.468
2014-03-24,39.76,39.101,39.295,38.415
2014-03-25,38.97,40.138,38.58,37.836
2014-03-26,37.96,39.04,37.8,37.8
2014-03-27,36.877,37.0,37.909,38.4
2014-03-28,37.951,37.23,37.46,38.65
2014-03-31,38.08,37.8,36.76,37.25
2014-04-01,38.1,38.36,36.996,37.073
2014-04-02,38.222,38.11,37.48,38.11
2014-04-03,38.138,38.27,36.94,37.669
2014-04-04,36.952,38.11,36.0,35.983
2014-04-07,37.0,36.52,35.92,35.815
2014-04-08,36.88,36.2104,36.31,36.74
2014-04-09,37.593,37.5,35.9,36.72
2014-04-10,36.96,37.36,36.153,35.41
2014-04-11,36.0,35.597,34.55,35.206
2014-04-14,35.6,35.11,35.43,34.847
2014-04-15,35.88,35.79,34.799,35.399
2014-04-16,35.121,35.68,35.78,36.626
2014-04-17,36.496,36.322,36.23,35.249
2014-04-21,36.73,36.6,35.122,35.8
2014-04-22,36.839,36.5354,36.828,35.6439
2014-04-23,37.281,37.332,35.33,36.224
2014-04-24,37.09,36.38,36.423,35.663
2014-04-25,37.0,36.238,37.17,35.975
2014-04-28,36.907,37.41,35.1,36.343
2014-04-29,35.94,36.466,36.7217,36.24
2014-04-30,36.26,36.54,35.2,35.4
2014-05-01,35.844,36.5,35.51,36.25
2014-05-02,37.13,37.418,36.454,35.4
2014-05-05,35.275,35.542,35.6,36.23
2014-05-06,36.256,35.981,35.147,35.42
2014-05-07,35.16,36.1145,35.21,36.03
2014-05-08,35.27,35.2898,36.31,36.06
2014-05-09,34.88,36.042,35.5323,35.844
2014-05-12,36.89,37.11,36.3,37.34
2014-05-13,36.26,35.86,36.29,36.12
2014-05-14,36.404,35.8,35.142,36.15
2014-05-15,35.71,36.384,35.64,36.101
2014-05-16,35.0,35.63,35.808,36.52
2014-05-19,36.42,37.14,36.05,37.07
2014-05-20,36.71,37.014,35.6433,35.156
2014-05-21,36.18,36.71,36.389,36.1
2014-05-22,36.31,35.935,35.55,36.4
2014-05-23,36.787,37.357,36.606,36.01
2014-05-27,36.41,38.31,36.8853,37.39
2014-05-28,37.77,38.434,37.6247,38.271
2014-05-29,38.292,37.94,37.389,37.521
2014-05-30,37.51,38.26,36.612,38.13
2014-06-02,37.49,38.8428,38.03,38.548
2014-06-03,38.5,38.584,37.39,37.96
2014-06-04,38.0,37.39,37.9,38.918
2014-06-05,38.566,37.58,37.8,39.15
2014-06-06,38.4,38.5,37.4,37.939
2014-06-09,39.49,38.7,37.843,38.13
2014-06-10,38.597,38.89,38.45,38.7
2014-06-11,37.417,37.647,38.497,39.1
2014-06-12,38.225,37.67,38.489,37.53
2014-06-13,38.191,38.4233,37.014,38.524
2014-06-16,38.07,39.08,38.59,38.079
2014-06-17,38.991,38.537,38.052,37.813
2014-06-18,38.6,38.4442,38.4,38.96
2014-06-19,39.45,40.4,39.41,40.0
2014-06-20,39.084,39.753,39.556,39.3
2014-06-23,38.962,39.3,39.6238,38.486
2014-06-24,38.8,39.318,39.87,39.135
2014-06-25,39.54,40.43,40.32,39.83
2014-06-26,39.76,40.308,40.364,39.03
2014-06-27,39.49,40.652,39.996,39.5
2014-06-30,39.17,39.267,40.18,38.93
2014-07-01,40.45,41.0,40.7,39.16
2014-07-02,39.166,39.2389,40.418,41.015
2014-07-03,39.561,40.3,40.56,40.52
2014-07-07,40.8,41.48,39.56,39.439
2014-07-08,39.45,39.9,40.932,39.34
2014-07-09,40.82,40.64,40.3013,40.421
2014-07-10,39.59,40.704,39.434,40.286
2014-07-11,41.22,40.559,39.17,39.6
2014-07-14,40.41,39.81,41.0,40.37
2014-07-15,40.175,40.652,39.68,40.635
2014-07-16,40.2,40.27,40.335,41.056
2014-07-17,40.42,41.11,38.83,39.11
2014-07-18,40.4,40.404,40.092,40.73
2014-07-21,40.39,40.64,38.61,40.486
2014-07-22,39.541,40.196,39.7,41.03
2014-07-23,40.58,40.0029,39.8,39.62
2014-07-24,41.379,42.05,40.203,40.468
2014-07-25,41.1,40.8,40.0,40.38
2014-07-28,40.3,40.3,40.6096,40.3
2014-07-29,40.146,41.227,39.644,39.778
2014-07-30,39.7,40.77,41.13,40.99
2014-07-31,39.45,40.87,39.82,39.23
2014-08-01,39.61,39.45,38.94,39.14
2014-08-04,39.86,39.69,40.36,39.239
2014-08-05,40.508,40.61,40.004,38.493
2014-08-06,40.03,40.34,38.804,38.575
2014-08-07,40.003,39.2,39.55,38.599
2014-08-08,39.584,39.208,38.865,38.95
2014-08-11,39.16,40.326,40.535,39.46
2014-08-12,39.405,40.4522,40.5,39.75
2014-08-13,40.52,39.65,38.708,39.18
2014-08-14,39.85,38.86,38.96,39.85
2014-08-15,39.44,40.31,38.241,38.583
2014-08-18,38.781,40.01,40.32,39.391
2014-08-19,39.4,40.7,39.0,40.47
2014-08-20,39.086,40.321,40.22,39.555
2014-08-21,40.619,40.542,39.952,39.0
2014-08-22,38.66,40.0,39.498,39.69
2014-08-25,39.44,40.31,39.203,39.798
2014-08-26,39.488,40.108,40.5195,39.732
2014-08-27,40.232,40.785,40.36,39.41
2014-08-28,40.01,40.289,39.447,40.706
2014-08-29,39.428,39.08,39.95,39.811
2014-09-01,40.62,40.34,38.81,39.125
2014-09-02,39.93,40.12,40.05,39.18
2014-09-03,39.81,39.341,38.85,38.496
2014-09-04,39.9,39.9821,39.93,38.97
2014-09-05,39.862,39.727,39.425,39.512
2014-09-08,40.16,39.09,39.651,40.503
2014-09-09,40.237,39.808,39.65,39.7
2014-09-10,39.775,39.6,39.339,38.862
2014-09-11,39.77,38.7,38.92,39.28
2014-09-12,39.354,39.687,39.08,39.35
2014-09-15,38.17,39.51,37.858,39.13
2014-09-16,38.13,38.277,38.273,39.178
2014-09-17,38.97,38.6077,39.2326,38.94
2014-09-18,38.607,39.795,38.2,38.035
2014-09-19,38.746,39.466,38.9139,38.207
2014-09-22,39.03,38.66,37.443,39.1
2014-09-23,38.614,38.32,37.25,37.2439
2014-09-24,37.4,37.895,38.047,38.01
2014-09-25,38.83,38.05,37.194,38.07
2014-09-26,37.0,38.042,37.4,38.569
2014-09-29,38.934,38.96,38.534,38.785
2014-09-30,38.06,39.597,39.37,39.5
2014-10-01,39.25,38.302,38.914,37.671
2014-10-02,38.097,38.6,38.61,38.469
2014-10-03,38.1,38.13,38.018,38.004
2014-10-06,38.57,39.893,38.84,39.1295
2014-10-07,38.88,39.324,37.73,37.998
2014-10-08,38.91,38.37,37.736,38.0
2014-10-09,38.31,39.03,38.61,38.65
2014-10-10,37.96,39.097,37.6,38.98
2014-10-13,38.829,37.77,36.126,36.632
2014-10-14,36.595,38.01,37.306,37.29
2014-10-15,36.857,37.694,35.842,37.47
2014-10-16,35.74,38.067,35.996,36.8
2014-10-17,36.954,38.374,36.558,37.45
2014-10-20,38.62,39.104,38.3868,38.78
2014-10-21,39.2,39.0057,38.12,37.53
2014-10-22,37.45,39.253,38.92,38.7
2014-10-23,38.508,38.225,38.67,37.77
2014-10-24,37.787,39.621,37.6,39.16
2014-10-27,39.6,38.29,39.64,38.026
2014-10-28,39.72,38.942,38.95,40.075
2014-10-29,40.35,40.3986,38.91,39.57
2014-10-30,38.99,39.27,39.761,40.57
2014-10-31,39.485,39.67,37.99,38.62
2014-11-03,39.418,39.734,38.821,39.51
2014-11-04,39.095,39.02,38.89,39.251
2014-11-05,38.637,39.122,38.784,39.34
2014-11-06,39.619,39.12,39.59,39.969
2014-11-07,40.3,40.138,40.222,40.212
2014-11-10,38.88,39.69,39.897,39.416
2014-11-11,39.516,39.9,38.931,40.752
2014-11-12,40.038,39.229,39.515,39.169
2014-11-13,39.229,39.28,39.4001,40.546
2014-11-14,39.37,39.83,40.756,39.33
2014-11-17,39.04,39.33,39.1508,40.003
2014-11-18,38.899,40.0,39.8515,38.915
2014-11-19,39.76,40.22,38.8,39.09
2014-11-20,40.45,40.95,39.502,40.0
2014-11-21,40.67,40.7,40.837,40.71
2014-11-24,40.84,40.78,40.547,41.01
2014-11-25,40.6,40.75,41.088,41.746
2014-11-26,40.47,41.857,39.8,41.76
2014-11-27,40.23,41.023,41.0,40.34
2014-11-28,41.448,42.19,40.5415,41.044
2014-12-01,40.6,42.08,41.72,42.341
2014-12-02,40.975,40.744,40.597,40.624
2014-12-03,40.69,41.756,40.784,41.688
2014-12-04,41.1,42.59,41.611,42.289
2014-12-05,41.27,43.99,42.108,43.093
2014-12-08,42.8,44.1,41.95,43.2
2014-12-09,42.617,43.214,43.0,41.627
2014-12-10,41.74,44.08,42.379,42.33
2014-12-11,42.02,43.31,42.6907,43.37
2014-12-12,42.99,42.15,41.679,42.337
2014-12-15,42.193,42.32,41.572,41.736
2014-12-16,41.528,42.528,41.162,40.17
2014-12-17,41.531,41.388,40.52,42.0727
2014-12-18,40.895,42.36,39.77,41.919
2014-12-19,41.9,40.291,40.884,39.9
2014-12-22,41.835,40.937,40.805,41.64
2014-12-23,41.98,42.143,40.569,42.063
2014-12-24,40.867,42.8,40.74,42.104
2014-12-26,41.335,42.7,41.2581,41.046
2014-12-29,42.72,41.466,41.49,42.18
2014-12-30,42.188,42.63,42.617,42.089
2014-12-31,42.144,43.653,41.0,41.52
2015-01-02,42.478,42.1638,41.431,41.84
2015-01-05,40.9,41.662,39.922,41.29
2015-01-06,40.55,41.523,39.57,41.215
2015-01-07,40.636,41.704,41.3,40.69
2015-01-08,42.681,42.5,42.72,41.627
2015-01-09,40.617,40.817,41.49,41.417
2015-01-12,40.542,41.153,40.96,41.146
2015-01-13,42.65,42.4,41.965,40.66
2015-01-14,40.378,41.36,41.123,40.6
2015-01-15,41.8,42.16,39.722,39.87
2015-01-16,40.24,41.51,40.7,41.92
2015-01-20,40.8,41.918,40.399,41.4409
2015-01-21,41.099,41.003,41.166,41.451
2015-01-22,41.86,43.34,40.793,41.97
2015-01-23,44.26,45.47,44.84,45.24
2015-01-26,45.937,44.56,45.211,45.44
2015-01-27,45.05,44.714,45.842,46.21
2015-01-28,44.64,46.112,45.309,44.0403
2015-01-29,45.27,45.37,44.119,46.75
2015-01-30,45.32,45.19,45.478,45.898
2015-02-02,45.34,45.852,44.67,45.868
2015-02-03,45.5,45.506,43.631,46.397
2015-02-04,46.0,46.411,44.592,46.1
2015-02-05,44.831,45.415,44.54,45.88
2015-02-06,46.14,46.1098,46.2,44.9
2015-02-09,46.022,45.1205,45.79,45.76
2015-02-10,45.13,46.36,44.704,47.52
2015-02-11,45.73,46.791,45.9242,47.332
2015-02-12,46.278,48.11,46.957,48.0058
2015-02-13,45.995,47.98,46.2511,48.06
2015-02-17,47.491,47.91,47.42,46.792
2015-02-18,48.261,48.645,48.0,47.0
2015-02-19,48.164,48.42,47.061,47.44
2015-02-20,48.59,47.349,47.811,47.168
2015-02-23,48.303,47.374,47.87,48.93
2015-02-24,46.85,47.215,47.02,48.497
2015-02-25,47.26,49.172,46.63,47.96
2015-02-26,47.47,48.4586,47.79,49.533
2015-02-27,48.897,49.5,46.67,48.3746
2015-03-02,47.316,47.342,47.263,48.0919
2015-03-03,49.04,47.206,48.4,47.0
2015-03-04,47.04,48.112,47.223,47.95
2015-03-05,47.81,47.48,48.2311,48.896
2015-03-06,47.9,47.0516,47.11,47.8388
2015-03-09,48.13,47.249,47.239,46.52
2015-03-10,47.62,46.924,46.934,46.48
2015-03-11,47.28,48.72,47.02,47.49
2015-03-12,46.819,48.825,46.75,47.8
2015-03-13,47.07,49.033,46.74,46.921
2015-03-16,49.0,49.62,48.13,47.9193
2015-03-17,47.29,48.94,48.0,47.6394
2015-03-18,49.0,49.671,47.347,48.37
2015-03-19,50.67,51.7,48.28,49.95
2015-03-20,49.919,51.58,49.401,50.14
2015-03-23,49.78,49.83,50.433,50.184
2015-03-24,49.278,51.232,49.2,49.0658
2015-03-25,50.94,49.25,49.377,48.504
2015-03-26,49.764,48.762,48.64,49.31
2015-03-27,47.9,48.194,47.467,48.412
2015-03-30,48.99,49.46,49.68,48.21
2015-03-31,50.072,49.8,49.252,47.45
2015-04-01,48.85,49.03,47.7,48.35
2015-04-02,48.41,49.4715,48.7,48.351
2015-04-06,49.082,48.4,48.657,47.91
2015-04-07,48.302,48.56,47.13,47.053
2015-04-08,49.16,48.46,47.52,49.164
2015-04-09,47.65,49.97,48.67,48.19
2015-04-10,49.6,50.8,49.51,48.86
2015-04-13,50.21,48.96,48.51,49.5
2015-04-14,49.63,50.23,49.01,50.0
2015-04-15,50.85,51.1,49.73,48.77
2015-04-16,49.23,49.26,50.18,50.648
2015-04-17,48.8,50.0,49.21,48.19
2015-04-20,49.4,49.24,48.8,48.97
2015-04-21,49.02,48.8347,49.78,50.76
2015-04-22,49.0,49.1,48.14,50.211
2015-04-23,48.87,50.6,49.63,51.41
2015-04-24,52.8,53.06,51.38,53.65
2015-04-27,53.21,52.37,52.15,51.6
2015-04-28,50.8,52.1,51.3228,52.7
2015-04-29,52.68,53.45,51.5,51.37
2015-04-30,52.58,51.61,51.14,50.86
2015-05-01,51.14,52.91,50.16,50.75
2015-05-04,50.5,51.4,52.2,52.827
2015-05-05,51.94,52.48,50.94,50.153
2015-05-06,52.14,51.9,50.12,49.33
2015-05-07,50.7,50.95,51.12,50.33
2015-05-08,51.57,51.1008,50.22,50.96
2015-05-11,50.56,51.67,50.69,51.1
2015-05-12,50.26,51.76,51.0,51.08
2015-05-13,50.72,51.17,50.237,50.61
2015-05-14,50.07,52.75,51.2,51.783
2015-05-15,52.99,52.72,51.96,51.1
2015-05-18,51.38,51.8,53.06,53.45
2015-05-19,53.06,53.754,51.6,52.66
2015-05-20,51.57,52.41,52.63,51.03
2015-05-21,52.93,53.41,52.04,53.29
2015-05-22,53.55,51.95,53.71,53.96
2015-05-26,52.31,52.17,51.82,51.98
2015-05-27,51.54,52.8,53.2,52.68
2015-05-28,53.31,53.16,53.009,52.88
2015-05-29,53.54,53.81,53.99,52.81
2015-06-01,53.02,53.94,53.39,52.67
2015-06-02,53.56,53.3,53.96,52.37
2015-06-03,53.0,52.78,53.09,52.76
2015-06-04,52.88,54.74,51.58,53.54
2015-06-05,52.77,52.9,53.0,53.56
2015-06-08,54.0,53.31,51.91,51.95
2015-06-09,52.28,52.3,53.0,53.44
2015-06-10,52.7,53.26,51.81,55.04
2015-06-11,55.08,53.0,54.19,53.31
2015-06-12,53.91,52.88,52.56,53.53
2015-06-15,52.78,52.49,54.58,53.95
2015-06-16,53.52,54.67,53.3,54.856
2015-06-17,53.13,55.45,54.11,53.84
2015-06-18,55.1,55.7,55.4,55.18
2015-06-19,54.14,56.75,55.93,55.17
2015-06-22,54.736,54.85,54.13,55.0
2015-06-23,54.92,56.25,54.7,54.143
2015-06-24,55.39,55.77,56.0347,54.97
2015-06-25,54.42,56.56,55.0,55.1
2015-06-26,56.64,56.1,56.5,55.89
2015-06-29,55.72,54.98,54.0026,54.8
2015-06-30,54.31,56.7,54.35,55.226
2015-07-01,54.26,56.36,55.1,54.19
2015-07-02,55.33,56.7,54.3519,55.78
2015-07-06,54.32,55.619,53.7,55.507
2015-07-07,54.79,56.5,53.41,55.619
2015-07-08,53.9,55.56,55.7908,54.16
2015-07-09,54.63,56.4,54.33,55.62
2015-07-10,56.69,56.811,56.21,56.58
2015-07-13,56.0,56.99,56.4,56.8
2015-07-14,56.84,56.5,56.09,56.32
2015-07-15,57.29,56.28,57.867,56.76
2015-07-16,57.81,57.91,56.33,58.0
2015-07-17,56.3,58.0,57.52,56.0
2015-07-20,57.69,59.21,56.8,57.1
2015-07-21,58.73,56.72,56.08,58.0
2015-07-22,58.67,59.68,57.63,56.92
2015-07-23,57.72,57.0,56.98,56.61
2015-07-24,59.42,60.74,58.17,57.68
2015-07-27,59.64,58.9,57.2,58.08
2015-07-28,58.37,60.2,57.68,59.07
2015-07-29,58.49,59.0,59.77,60.26
2015-07-30,59.0,60.15,57.56,60.85
2015-07-31,60.18,60.27,58.03,58.58
2015-08-03,59.5,60.43,58.807,60.72
2015-08-04,60.82,59.04,60.37,59.9
2015-08-05,60.18,61.8321,61.48,59.18
2015-08-06,61.6,61.0,57.61,57.49
2015-08-07,59.89,57.43,58.25,58.1
2015-08-10,59.11,57.993,56.98,58.01
2015-08-11,57.19,58.578,55.81,57.19
2015-08-12,56.19,58.1,55.72,58.79
2015-08-13,58.58,57.42,56.81,59.52
2015-08-14,58.12,57.88,59.12,59.9
2015-08-17,58.0,59.63,58.24,58.44
2015-08-18,58.69,59.11,58.15,58.15
2015-08-19,58.4,58.86,57.32,59.48
2015-08-20,60.0,57.51,56.05,55.99
2015-08-21,56.43,56.7,55.221,52.93
2015-08-24,48.75,55.04,42.16,50.59
2015-08-25,53.64,55.25,53.29,51.93
2015-08-26,53.31,55.01,51.48,55.56
2015-08-27,57.48,59.0,55.25,57.44
2015-08-28,57.8,56.83,55.2,57.45
2015-08-31,57.17,56.59,56.5,55.62
2015-09-01,55.0,55.48,54.49,55.4
2015-09-02,55.7,55.52,56.348,56.42
2015-09-03,58.03,57.2,56.036,54.92
2015-09-04,55.12,54.62,55.29,56.75
2015-09-08,57.97,57.23,55.51,56.68
2015-09-09,56.8,56.0,55.04,55.29
2015-09-10,55.87,57.71,54.94,56.4
2015-09-11,55.33,56.66,56.19,58.36
2015-09-14,57.11,57.22,56.91,57.51
2015-09-15,58.36,57.36,56.402,59.42
2015-09-16,58.26,57.77,58.58,59.47
2015-09-17,58.82,59.5,58.19,58.95
2015-09-18,59.27,59.58,57.58,58.0
2015-09-21,57.2,59.77,58.88,59.19
2015-09-22,57.37,59.34,57.4,59.1
2015-09-23,59.68,58.36,57.24,57.87
2015-09-24,57.82,58.77,58.91,60.46
2015-09-25,61.43,61.81,60.52,59.81
2015-09-28,60.32,61.07,56.1349,56.69
2015-09-29,58.39,58.3,55.15,58.06
2015-09-30,58.0,59.2,57.51,58.85
2015-10-01,57.64,58.2,57.85,58.52
2015-10-02,57.22,59.25,57.9374,59.54
2015-10-05,59.87,61.2,59.21,60.63
2015-10-06,61.59,59.5,60.38,61.39
2015-10-07,61.46,59.45,59.7,58.9
2015-10-08,61.07,60.13,60.3,59.81
2015-10-09,62.17,60.84,62.2,60.46
2015-10-12,62.97,62.35,62.88,61.67
2015-10-13,62.08,61.162,60.4556,61.03
2015-10-14,63.0,62.73,61.22,61.19
2015-10-15,59.12,60.67,60.12,60.91
2015-10-16,62.27,61.89,62.252,61.88
2015-10-19,61.39,61.84,60.4303,62.04
2015-10-20,61.86,61.68,62.1,61.54
2015-10-21,63.09,64.11,60.23,62.88
2015-10-22,63.58,62.8917,61.01,61.67
2015-10-23,63.29,65.5,63.9944,62.69
2015-10-26,63.58,65.24,63.99,63.63
2015-10-27,64.97,65.21,65.26,64.48
2015-10-28,63.91,64.36,63.11,64.44
2015-10-29,65.18,66.0,63.401,65.1
2015-10-30,65.91,67.0,62.65,64.7
2015-11-02,66.02,64.0,62.16,65.33
2015-11-03,62.0,63.815,63.46,63.4
2015-11-04,63.3335,64.6335,63.61,62.13
2015-11-05,62.28,62.51,64.54,64.4
2015-11-06,64.05,62.63,62.4,62.06
2015-11-09,62.4,63.98,62.35,62.6
2015-11-10,63.23,62.91,61.63,62.52
2015-11-11,62.7,65.1,61.96,64.93
2015-11-12,64.21,64.17,60.86,62.18
2015-11-13,62.91,62.112,60.74,62.01
2015-11-16,61.7,61.56,61.3,61.02
2015-11-17,63.04,62.36,63.226,61.24
2015-11-18,60.93,62.624,62.84,62.6
2015-11-19,63.4,62.72,62.22,62.02
2015-11-20,64.0,63.14,64.6,63.84
2015-11-23,65.17,65.07,63.3,65.59
2015-11-24,64.06,63.16,63.998,62.6
2015-11-25,62.66,63.7,63.0,62.45
2015-11-27,64.04,64.28,62.35,65.12
2015-11-30,62.1,62.87,64.053,64.38
2015-12-01,62.89,62.76,61.78,62.4
2015-12-02,61.77,64.18,62.388,63.83
2015-12-03,62.85,63.4922,60.8,60.6
2015-12-04,62.04,64.23,62.1,64.6
2015-12-07,62.82,64.63,62.19,63.2
2015-12-08,63.33,63.9,62.44,63.9
2015-12-09,63.96,65.303,62.04,62.57
2015-12-10,61.6,63.21,61.99,61.87
2015-12-11,61.99,61.79,60.8,62.58
2015-12-14,62.28,61.35,58.97,61.73
2015-12-15,60.93,63.55,62.82,62.06
2015-12-16,61.34,62.3,59.66,61.35
2015-12-17,61.11,61.41,60.4,62.176
2015-12-18,59.3,61.6,60.9,60.74
2015-12-21,60.78,60.071,59.63,61.75
2015-12-22,62.09,60.83,60.636,61.98
2015-12-23,60.53,63.06,61.75,63.27
2015-12-24,63.15,61.96,63.13,60.43
2015-12-28,61.74,61.71,61.14,62.46
2015-12-29,61.87,63.27,61.06,62.04
2015-12-30,61.91,63.7,61.93,61.73
2015-12-31,60.91,61.73,61.67,60.56
2016-01-04,60.47,59.13,59.6,59.23
2016-01-05,61.33,61.48,58.74,59.41
2016-01-06,59.4,61.01,59.69,60.22
2016-01-07,58.65,59.91,57.34,58.37
2016-01-08,59.03,58.77,59.28,58.07
2016-01-11,59.0,60.79,58.81,58.79
2016-01-12,60.85,61.43,59.89,60.15
2016-01-13,61.8,61.0,59.0057,59.9
2016-01-14,57.64,59.79,58.053,61.87
2016-01-15,59.59,58.85,58.94,60.0
2016-01-19,58.73,59.79,58.6,60.15
2016-01-20,57.61,59.28,56.19,58.46
2016-01-21,59.85,62.01,57.81,59.19
2016-01-22,59.05,61.9,60.26,61.22
2016-01-25,61.53,61.59,58.82,59.89
2016-01-26,60.48,61.762,58.2,60.03
2016-01-27,58.9,59.2,58.326,57.83
2016-01-28,60.81,60.25,60.0,59.39
2016-01-29,62.25,63.13,61.57,62.15
2016-02-01,62.03,63.632,62.85,61.9
2016-02-02,61.94,62.3,62.97,62.059
2016-02-03,62.14,63.42,60.3,60.41
2016-02-04,61.32,61.7961,59.4,58.5
2016-02-05,59.3,61.0,56.13,54.94
2016-02-08,54.52,56.39,53.68,54.16
2016-02-09,55.2,57.6518,53.21,57.01
2016-02-10,57.88,57.46,56.21,55.45
2016-02-11,54.81,56.95,55.18,55.63
2016-02-12,57.93,56.7,57.48,57.94
2016-02-16,59.23,58.6,57.35,57.86
2016-02-17,59.3,57.73,56.37,59.9
2016-02-18,57.87,57.84,58.77,58.35
2016-02-19,59.59,57.99,58.93,58.88
2016-02-22,58.87,60.99,60.39,60.27
2016-02-23,59.06,61.6,59.0,59.11
2016-02-24,58.35,59.08,56.92,58.83
2016-02-25,60.41,59.99,61.0,58.98
2016-02-26,59.0,60.75,58.72,60.07
2016-02-29,59.21,61.25,60.4,58.3
2016-03-01,60.49,63.1,58.9,61.38
2016-03-02,62.15,61.0,61.62,62.42
2016-03-03,61.24,61.3,60.7,59.11
2016-03-04,61.12,59.33,61.11,60.2
2016-03-07,60.46,61.38,59.82,60.0
2016-03-08,59.38,59.83,59.98,58.2
2016-03-09,59.93,60.32,58.66,58.14
2016-03-10,57.88,60.64,59.71,59.18
2016-03-11,60.1,59.4,59.38,57.98
2016-03-14,59.66,59.04,57.8,61.43
2016-03-15,58.66,62.023,60.8,60.15
2016-03-16,60.12,61.95,58.99,61.25
2016-03-17,61.78,62.03,61.59,60.01
2016-03-18,62.44,62.54,62.1869,60.7
2016-03-21,61.67,60.6532,60.256,59.7
2016-03-22,62.0,59.63,60.38,61.86
2016-03-23,61.35,60.43,61.53,59.71
2016-03-24,59.6,59.53,60.07,59.44
2016-03-28,59.11,60.77,59.2,60.17
2016-03-29,58.97,61.042,61.03,59.82
2016-03-30,60.0,60.97,60.93,60.1
2016-03-31,61.25,62.61,61.44,62.4
2016-04-01,61.37,63.51,60.1,62.78
2016-04-04,63.5,63.2361,60.4,60.31
2016-04-05,60.19,60.24,59.76,62.6
2016-04-06,60.49,62.98,62.42,63.72
2016-04-07,62.57,61.59,63.09,63.74
2016-04-08,61.6,62.36,62.2,62.95
2016-04-11,63.73,62.3,62.5,63.6
2016-04-12,61.82,62.6,58.58,62.4
2016-04-13,62.32,62.79,60.12,62.93
2016-04-14,61.87,61.8,61.49,60.2
2016-04-15,61.08,63.4351,60.1,61.11
2016-04-18,63.34,61.58,62.337,63.89
2016-04-19,61.93,61.32,62.78,61.6
2016-04-20,61.65,62.87,61.74,61.6
2016-04-21,62.1,63.3,62.91,62.08
2016-04-22,60.52,59.5,57.24,57.96
2016-04-25,59.27,58.53,60.16,60.43
2016-04-26,59.4,59.74,58.36,59.86
2016-04-27,58.1,60.42,57.8,58.5
2016-04-28,58.06,58.97,56.99,57.99
2016-04-29,56.96,59.23,56.16,58.94
2016-05-02,56.29,60.05,58.02,59.19
2016-05-03,59.0,57.484,56.32,57.61
2016-05-04,56.39,57.56,56.9,56.86
2016-05-05,56.51,58.95,56.62,57.6
2016-05-06,57.79,58.84,57.48,58.58
2016-05-09,57.26,57.84,58.28,59.02
2016-05-10,57.77,59.6,58.21,59.64
2016-05-11,59.43,58.42,56.53,57.99
2016-05-12,58.76,58.99,56.44,58.1
2016-05-13,57.39,58.6,57.72,57.72
2016-05-16,57.4,58.5,57.3,56.58
2016-05-17,56.32,56.49,56.54,56.11
2016-05-18,55.05,56.49,55.91,54.8
2016-05-19,56.4,55.844,56.01,56.23
2016-05-20,57.36,55.5753,56.55,56.79
2016-05-23,54.76,57.3743,55.192,55.2
2016-05-24,56.42,57.58,56.99,57.91
2016-05-25,57.8,55.65,55.28,57.15
2016-05-26,57.92,56.8168,56.68,55.64
2016-05-27,56.99,56.63,57.3,56.02
2016-05-31,57.2,57.2,54.9,57.59
2016-06-01,57.42,56.11,56.16,55.0
2016-06-02,55.1,56.0,55.786,56.28
2016-06-03,56.6,56.82,56.4,54.77
2016-06-06,57.22,58.54,56.02,56.07
2016-06-07,57.75,56.6,57.73,55.6
2016-06-08,56.7,57.5,57.0,55.56
2016-06-09,56.8,58.15,57.02,57.48
2016-06-10,55.25,56.2,55.9,55.672
2016-06-13,55.56,57.3,55.39,56.94
2016-06-14,56.6,57.83,56.7263,57.45
2016-06-15,58.33,58.21,56.04,57.64
2016-06-16,55.3,57.55,55.49,57.62
2016-06-17,57.2,57.17,56.64,56.69
2016-06-20,57.29,58.98,55.53,57.57
2016-06-21,56.38,56.62,58.11,57.09
2016-06-22,57.6,57.31,57.93,57.42
2016-06-23,57.72,58.827,57.8,56.61
2016-06-24,54.31,57.81,56.59,55.96
2016-06-27,55.0,57.09,55.17,55.43
2016-06-28,54.3,55.4,54.83,55.7
2016-06-29,57.28,59.344,56.57,57.99
2016-06-30,57.13,57.41,58.987,59.43
2016-07-01,58.84,58.68,57.023,58.85
2016-07-05,57.72,58.06,57.62,58.21
2016-07-06,57.99,59.47,56.93,59.39
2016-07-07,59.14,57.0,58.75,57.89
2016-07-08,57.9,58.0,57.49,56.72
2016-07-11,58.2,57.16,57.35,56.94
2016-07-12,57.95,58.6,58.567,58.5
2016-07-13,57.7,58.54,58.1,58.68
2016-07-14,59.0,59.26,59.44,58.52
2016-07-15,58.38,59.6,59.303,58.48
2016-07-18,57.66,58.07,57.05,58.23
2016-07-19,57.8,59.759,57.064,58.82
2016-07-20,59.0,58.16,56.931,58.82
2016-07-21,58.5,59.83,57.0672,58.9
